epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,1877.45,0.34416,0.2593,0.8483,0.98681,0.93297,0.98248,0.84028,0.54779,0.27406,0.87038,0.000169908,0.000169908,0.000169908
180,1887.48,0.34265,0.25461,0.84688,0.98432,0.93467,0.98397,0.84434,0.53928,0.26914,0.87246,0.000162835,0.000162835,0.000162835
181,1897.75,0.34877,0.25563,0.84758,0.98665,0.93211,0.98333,0.84095,0.53849,0.2732,0.87363,0.000155761,0.000155761,0.000155761
182,1907.96,0.34245,0.2543,0.84635,0.98085,0.94048,0.98274,0.84249,0.53889,0.27215,0.873,0.000148687,0.000148687,0.000148687
183,1918.09,0.34251,0.25453,0.84802,0.99017,0.92793,0.98224,0.83985,0.53842,0.27053,0.86493,0.000141614,0.000141614,0.000141614
184,1928.36,0.34196,0.25071,0.84286,0.9873,0.93259,0.98202,0.84042,0.54235,0.27455,0.87223,0.00013454,0.00013454,0.00013454
185,1938.87,0.34681,0.25116,0.85063,0.98021,0.9403,0.98366,0.83763,0.54118,0.27285,0.87117,0.000127467,0.000127467,0.000127467
186,1949.09,0.33347,0.24582,0.84609,0.98822,0.93695,0.98383,0.83511,0.54055,0.2788,0.8619,0.000120393,0.000120393,0.000120393
187,1959.21,0.33444,0.24664,0.84106,0.98699,0.94084,0.9834,0.84175,0.53721,0.27083,0.86792,0.00011332,0.00011332,0.00011332
188,1969.59,0.33645,0.24767,0.84363,0.98587,0.94046,0.98346,0.84066,0.53656,0.27337,0.86964,0.000106246,0.000106246,0.000106246
189,1979.82,0.32648,0.24299,0.84596,0.98539,0.943,0.9837,0.84555,0.53091,0.27037,0.86434,9.91726e-05,9.91726e-05,9.91726e-05
190,1990.01,0.32935,0.24632,0.84496,0.98664,0.94022,0.98398,0.84506,0.53042,0.26469,0.86766,9.20991e-05,9.20991e-05,9.20991e-05
191,2026.47,0.27484,0.19969,0.78958,0.97257,0.93988,0.98209,0.83685,0.54273,0.26932,0.86662,8.50255e-05,8.50255e-05,8.50255e-05
192,2036.42,0.2489,0.18804,0.78582,0.96941,0.93377,0.97983,0.83644,0.54563,0.27518,0.87078,7.7952e-05,7.7952e-05,7.7952e-05
193,2046.21,0.23724,0.17988,0.78561,0.97545,0.93641,0.98004,0.83992,0.53837,0.27079,0.87016,7.08784e-05,7.08784e-05,7.08784e-05
194,2055.96,0.22528,0.17385,0.7838,0.97281,0.9337,0.97945,0.83902,0.53757,0.26983,0.87052,6.38049e-05,6.38049e-05,6.38049e-05
195,2065.81,0.21967,0.17064,0.78206,0.98092,0.93045,0.97891,0.83797,0.53582,0.27092,0.86858,5.67313e-05,5.67313e-05,5.67313e-05
196,2075.77,0.21132,0.16552,0.78115,0.98102,0.93087,0.9798,0.84027,0.53402,0.26897,0.86949,4.96578e-05,4.96578e-05,4.96578e-05
197,2085.83,0.20945,0.16304,0.78227,0.98449,0.92675,0.97968,0.8406,0.53318,0.26856,0.8695,4.25842e-05,4.25842e-05,4.25842e-05
198,2095.67,0.2044,0.16079,0.78165,0.9768,0.93029,0.97903,0.83913,0.53253,0.26809,0.86898,3.55107e-05,3.55107e-05,3.55107e-05
199,2105.83,0.20274,0.16025,0.7815,0.98333,0.93007,0.97776,0.84188,0.53227,0.26762,0.86983,2.84371e-05,2.84371e-05,2.84371e-05
200,2115.6,0.19984,0.15775,0.78077,0.98148,0.92977,0.97776,0.84245,0.53177,0.26855,0.87012,2.13636e-05,2.13636e-05,2.13636e-05
